numberOfTrips,start_day,start_month,start_year,Community Areas,duration,distance
2,6,12,2018,3,435,1.46999729422037
238,11,7,2018,6,1331,1.9965666736027
15,27,5,2018,24,2822,3.33223022802417
446,20,10,2018,25,1503,2.04753064931721
3780,17,7,2018,37,1343,2.18473238733611
54,15,11,2018,46,712,2.17429262449724
102,13,5,2018,1,1192,1.78802953008574
3,25,11,2018,28,1320,1.0010843561906
5,9,2,2018,1,777,0.362122175164524
2,1,4,2018,59,511,1.87195166912439
46,24,3,2018,76,1000,2.73607994543734
18,3,11,2018,16,1016,3.16545178261553
442,26,3,2018,25,702,2.12347581929073
2,23,5,2018,27,2862,1.25412372745122
471,27,12,2018,29,735,1.63488905315519
1,25,1,2018,21,922,3.60253436914407
109,29,11,2018,23,851,2.41415870487682
149,30,4,2018,1,1322,1.9615579971728
110,4,7,2018,0,2683,1.93306087851049
48,13,4,2018,46,720,2.1930111505509
713,6,10,2018,25,1166,2.21820138414896
3,23,6,2018,26,1203,3.58760543066469
163,24,4,2018,31,925,2.21923548964862
2,15,3,2018,40,537,1.16963674120244
1,15,11,2018,26,2662,8.61497773445786
8,7,9,2018,13,1446,2.0293505066106
13,16,10,2018,4,935,3.1388376325521
131,22,9,2018,33,1986,3.0585577890364
9,2,12,2018,5,680,2.07117318852336
5,21,9,2018,27,1311,1.68138906241358
797,23,10,2018,57,1374,2.07782228594724
12,28,12,2018,35,892,1.94631999954191
716,24,4,2018,57,806,2.18814959695438
64,10,9,2018,58,803,2.34550734502703
150,6,12,2018,23,792,2.60864093430075
3,3,6,2018,59,663,1.24796777941626
189,13,9,2018,76,1357,2.89758429484762
11,30,7,2018,30,1288,2.82269485936132
15,29,7,2018,24,2161,3.37080702264571
28,19,10,2018,16,797,2.23594959558755
39,24,2,2018,33,913,2.47497240893698
4,23,8,2018,21,1110,4.22094732345772
151,21,9,2018,33,864,2.51684835706135
1214,14,12,2018,38,920,1.56029626934731
38,30,7,2018,4,1583,1.71411304276322
10,2,10,2018,7,816,1.6015795320399
28,22,4,2018,9,1063,1.12864645118818
38,8,6,2018,16,731,2.19173901428292
175,14,9,2018,76,1542,3.1773827233758
4,10,7,2018,40,843,0.564421076808186
215,11,8,2018,46,1111,2.5526879169485
44,9,9,2018,58,1187,1.9858414842729
1246,9,7,2018,57,1048,2.50231339195663
3,3,3,2018,30,1087,3.58358016364118
5,18,1,2018,35,3929,1.49746303048853
6,18,11,2018,22,1283,5.26558153665974
19,11,3,2018,22,806,2.58099232508177
112,31,8,2018,10,1337,2.09449145682282
1,4,3,2018,13,1306,4.12400967382129
3,28,5,2018,7,1398,1.55213726675944
11,21,7,2018,32,1281,2.7570729638349
78,21,11,2018,31,538,1.45318646353235
1,1,11,2018,67,984,2.6485120051195
106,28,10,2018,31,903,1.80673375712735
1105,12,6,2018,57,1274,2.40186030197294
2,9,11,2018,56,992,3.14955401348353
16,13,12,2018,9,1955,1.52726330770623
248,14,10,2018,8,977,1.67832073294515
7,11,6,2018,28,1175,2.22311078427718
4,3,1,2018,32,569,1.15080961529829
87,13,12,2018,6,1709,1.89261462690946
1,30,1,2018,39,300,0.77925280636662
27,27,10,2018,5,802,1.22386836406699
3,24,12,2018,20,597,1.57435548126201
2323,21,7,2018,38,2280,1.68505464346629
2046,4,6,2018,68,1225,2.5901914894705
2,17,1,2018,32,734,2.32559590567134
37,27,12,2018,6,680,1.92743164475156
3255,7,7,2018,38,2981,2.05237331984435
6,4,1,2018,9,408,0.919018065040452
494,18,7,2018,23,1243,2.62965884007896
23,15,7,2018,4,2349,1.92696025687091
12,15,6,2018,66,2103,1.0220651379013
45,17,3,2018,33,1161,2.53982200824625
1948,1,7,2018,68,1438,2.24364775763314
117,2,12,2018,8,395,1.07032327740452
336,5,4,2018,57,557,1.6978242009726
4,9,2,2018,4,672,0.959906354402895
2,19,10,2018,39,491,0.467205569015794
455,21,3,2018,68,634,2.03256215483556
375,8,12,2018,68,648,1.68133276311759
78,10,9,2018,35,905,1.75866128466655
230,29,7,2018,1,2062,2.45168286985126
11,10,2,2018,10,768,2.02083148301224
12,31,8,2018,13,1594,2.95476480248676
31,13,10,2018,5,1474,1.78326312541627
12,4,8,2018,66,3474,1.11548921515805
1697,7,11,2018,37,712,1.67719558828047
60,25,11,2018,8,563,1.11754219181236
2,21,1,2018,67,1312,4.53416887556124
42,27,5,2018,4,2777,3.25114110000182
4,1,4,2018,39,1262,0.686682315810184
1,14,12,2018,15,266,0.752705551702814
1,4,1,2018,35,573,1.24411620355533
93,31,10,2018,46,814,2.5295046343583
35,8,8,2018,14,1132,2.66170557964035
14,9,4,2018,5,411,1.08347385346885
80,9,9,2018,35,1130,2.21875777969513
1,26,1,2018,21,1638,5.08844224551903
5,30,7,2018,27,7168,3.54319676207404
1,21,4,2018,3,766,2.73165964318303
10,16,10,2018,7,1160,2.96872175256907
8,14,10,2018,14,1107,3.99543074835283
14,25,3,2018,22,1050,3.35516224646203
1091,16,2,2018,38,636,1.54009498843172
164,25,8,2018,46,1220,2.59365246912961
1241,17,8,2018,57,1204,2.36978451919551
639,30,9,2018,25,987,2.1116407849114
553,11,8,2018,23,1526,2.75731876479356
33,12,5,2018,58,982,2.86779573590992
3,19,12,2018,66,1373,0.899771003818044
2,29,7,2018,27,458,0.835466888000763
1601,22,7,2018,38,5222,1.73749776500407
3,18,3,2018,59,1227,3.87959885395146
586,28,2,2018,68,800,2.40656995117921
244,22,11,2018,37,1044,1.71394271986719
9,3,1,2018,9,334,0.861827785724036
251,28,6,2018,6,803,2.12465171919614
732,28,12,2018,38,744,1.41813610491009
51,7,6,2018,16,1335,2.82496481738078
14,13,10,2018,14,1036,3.35892317238253
8,10,4,2018,14,2292,2.40650486632952
547,13,10,2018,25,3166,2.09311151474965
11,11,11,2018,5,1024,2.08207311600844
245,21,4,2018,23,1083,2.25584104093196
1,13,2,2018,39,909,3.22536709422572
454,14,11,2018,57,941,1.78746240310795
3,17,9,2018,15,657,2.26065808808841
36,9,11,2018,76,709,1.58831715020226
5,1,10,2018,21,1231,4.3706218835709
13,8,2,2018,58,951,2.96868369363303
84,30,11,2018,6,531,1.50679494950338
52,15,9,2018,16,1637,3.46481520052104
70,26,1,2018,1,629,1.64385239770209
3,3,9,2018,15,1084,2.92126441382696
7,22,9,2018,13,796,2.29970432626499
27,30,9,2018,5,1913,2.83094303774537
33,29,11,2018,46,791,2.43901519161422
12,24,7,2018,66,1370,1.64604006032422
7,28,2,2018,28,1594,2.45083980784707
10,18,3,2018,39,1760,1.13521686500782
9,26,8,2018,32,1042,3.12496526359757
7,1,12,2018,22,1005,3.16351054936994
3,5,5,2018,15,2004,2.72790724128634
34,27,6,2018,20,1578,1.28847156239926
99,11,11,2018,8,778,1.15093117492505
40,14,7,2018,58,849,2.31998467132695
35,3,7,2018,20,1380,1.68886764788623
43,11,7,2018,9,1545,2.00063636931489
13,30,7,2018,7,727,1.77740062566048
324,19,6,2018,31,1141,2.63305208615394
37,29,1,2018,76,440,1.28144119605936
83,7,7,2018,35,1832,2.47352419285578
27,2,2,2018,1,474,1.21270732201262
9,24,7,2018,40,1528,1.75463420982892
88,2,11,2018,76,792,2.4887049242887
627,27,10,2018,25,1048,2.1077948176018
62,21,7,2018,58,1390,2.28640060160881
3,14,4,2018,32,850,0.320061600780657
1,6,9,2018,67,701,1.49901027402739
1,18,6,2018,65,3139,0.926174036057908
5,25,11,2018,5,608,0.899249248324993
3143,12,6,2018,37,1040,2.16718930695481
86,26,5,2018,35,1598,2.26564287885513
1300,6,12,2018,29,587,1.60128007692619
165,23,6,2018,46,1441,2.56634676634789
1,13,4,2018,66,642,1.50513357246877
9,24,12,2018,0,866,2.02552808542481
2,24,11,2018,39,965,1.10901186006153
6,31,5,2018,42,996,0.123188403632575
27,25,9,2018,4,3810,2.64428841572165
26,17,1,2018,46,733,2.17439679762074
3,10,9,2018,15,1221,4.22195025523419
3,20,4,2018,66,528,1.89089837020311
265,16,4,2018,25,656,2.10975661899048
6,14,9,2018,56,1349,1.68897039418623
260,27,5,2018,1,1854,2.30460530158147
1,8,10,2018,27,673,1.77855934628289
9,30,8,2018,67,1419,1.33057035891274
2914,24,9,2018,38,1042,1.92563515468866
46,15,9,2018,22,1382,3.52096607083039
17,5,2,2018,76,706,2.1555047129917
11,23,3,2018,20,842,2.16370029196746
10,1,2,2018,35,467,1.42389158770766
104,12,8,2018,35,1777,2.36796213230419
147,4,8,2018,46,1307,2.50283456902789
5,2,9,2018,26,6010,2.70908469387025
2,9,2,2018,24,685,1.98370872746365
118,7,9,2018,33,871,2.34858049455051
164,31,8,2018,33,1039,2.37609801248877
7,31,3,2018,9,274,0.887170183577013
3,12,10,2018,39,409,0.587204886396347
63,31,3,2018,6,752,2.25545898587659
6,7,9,2018,30,1335,2.4438475396088
3,19,8,2018,3,1805,3.24719539250746
20,24,4,2018,14,842,2.6414467312983
1,3,3,2018,56,1150,3.37984808495799
467,15,3,2018,57,608,1.86621504681168
1,29,7,2018,41,736,0.943340639455104
5,22,7,2018,21,1696,4.57857459453449
180,21,9,2018,76,1114,2.68930897920306
73,10,3,2018,76,1148,3.17383286656312
25,11,9,2018,4,1166,2.50070576803576
2,15,7,2018,27,341,0.928036216113282
14,18,3,2018,16,1240,4.03089328051503
5,14,2,2018,5,929,3.00696837440903
57,12,8,2018,9,1821,2.9360959436633
5,31,10,2018,66,1055,1.61686840083878
4,17,7,2018,40,844,1.97033311914517
138,26,3,2018,8,690,1.84280740815141
6,1,2,2018,32,509,1.59444036083558
5,6,2,2018,13,685,2.46996629585126
274,25,7,2018,6,929,2.19768450025502
157,25,9,2018,1,1155,1.58579820172426
11,13,10,2018,28,1005,2.8464903840219
3,6,2,2018,39,255,0.51891935439261
53,17,9,2018,35,615,1.505708406175
57,16,11,2018,76,740,2.30721217155983
24,20,10,2018,22,948,3.18998243768096
194,19,6,2018,8,1461,1.81258467800278
27,12,2,2018,76,813,1.99371592814243
472,8,5,2018,23,1077,2.7672630774487
3,10,11,2018,39,736,1.75665033797761
52,22,9,2018,16,1250,2.26913932108661
4,8,10,2018,21,643,2.45771316751695
1204,19,8,2018,29,1219,1.96585274446539
139,1,12,2018,25,660,1.75340813648894
7,23,3,2018,14,573,1.94205212986353
7,12,3,2018,5,768,2.56525763257941
4,18,7,2018,3,1162,2.81981934666297
1,20,2,2018,59,581,2.72430941483971
17,10,7,2018,20,1129,2.02389967278142
29,12,5,2018,35,1163,2.38007107667099
206,5,8,2018,6,956,2.19258535539403
325,21,2,2018,25,620,2.03564141238997
78,17,9,2018,9,806,1.21991182395747
9,25,8,2018,66,2188,0.359053589888136
404,2,4,2018,25,619,2.00182695622425
6,28,10,2018,14,747,2.11306760670537
57,19,5,2018,35,3208,2.67297902964215
2,6,3,2018,26,513,1.81270297272879
4,29,4,2018,56,777,1.17732725241858
23,22,5,2018,5,847,1.76728278615758
25,28,8,2018,4,1778,2.70584428027421
25,20,11,2018,9,372,0.95172524468517
5,16,8,2018,3,745,2.59529012643207
28,13,7,2018,14,4949,3.02726149900934
4,18,9,2018,27,2966,1.33030140458587
2,9,2,2018,10,716,0.944022004416935
3,4,4,2018,32,328,1.18395525701657
29,5,7,2018,22,887,3.11042405580378
37,28,11,2018,1,661,1.4549199281068
9,16,5,2018,67,1338,0.573920340365881
225,18,6,2018,1,1209,1.65258929131641
6,17,9,2018,21,1113,4.29277452484438
14,12,4,2018,24,1642,2.95920486924931
6,17,1,2018,58,604,1.6989403576084
123,29,12,2018,25,708,1.96260583318342
153,8,10,2018,76,1246,3.24893919313346
41,21,1,2018,76,695,1.92783140471382
177,19,3,2018,23,752,2.43597068420486
2,1,5,2018,15,4311,0
1168,28,7,2018,34,1923,2.58086718097487
21,10,12,2018,58,841,2.27719218170279
712,24,10,2018,25,736,2.21093008956757
7,23,8,2018,56,1372,3.69240882981201
10,16,7,2018,7,765,1.78239130302079
105,30,12,2018,25,643,1.84322958616981
5,26,4,2018,21,1552,5.28296947831916
1,7,9,2018,42,1038,2.06399507861351
2,19,8,2018,15,1560,4.728146863626
13,25,9,2018,13,667,2.27682543239263
3,28,7,2018,40,216,0.669908501972115
2,30,6,2018,28,1813,5.93947871456962
17,5,10,2018,22,1259,2.62166206190303
12,2,10,2018,13,826,2.74545130408573
232,15,6,2018,8,1783,2.60927806370189
1,5,3,2018,26,1562,5.6030262826785
17,4,6,2018,4,1467,2.03332474058893
1471,17,4,2018,29,618,1.63038685678328
2,18,6,2018,27,696,2.05731350740309
4,6,7,2018,28,3057,4.85304261279064
356,27,10,2018,34,2098,2.06961936481299
3,25,4,2018,21,1614,5.32134525272919
26,27,3,2018,9,495,1.18555766871938
2911,28,5,2018,68,1783,2.41502647031907
13,9,5,2018,7,530,1.80760325402303
1,16,5,2018,41,28889,0
15,3,4,2018,9,374,1.02462448126763
13,14,7,2018,14,1002,3.07901725171935
136,3,9,2018,1,1371,2.20983498571404
106,16,10,2018,33,868,2.25450405029803
104,2,10,2018,10,1122,2.33696761396825
1261,4,4,2018,38,645,1.57487920613289
1819,28,3,2018,38,894,1.73344103374169
4,21,6,2018,39,472,0.765890682678105
8,29,6,2018,28,37975,2.91119211206114
7,5,5,2018,59,1328,1.7312307056476
84,25,9,2018,10,709,2.11136795977527
6,17,4,2018,32,622,1.49104526179118
14,9,2,2018,33,763,1.80039002547405
2,5,2,2018,59,1167,4.54220579878043
3,31,8,2018,42,2052,1.5715113012885
3020,1,5,2018,38,1221,2.07325499852056
40,22,1,2018,76,603,1.80148751856992
34,12,1,2018,33,566,1.5967478024062
1,28,10,2018,40,1968,0
5,7,9,2018,39,693,1.59744347822988
3,10,6,2018,67,525,1.7320705602894
316,30,1,2018,68,621,2.00028898292091
15,18,6,2018,24,1261,3.15432331208104
131,14,8,2018,10,1335,2.41350802333253
1,22,12,2018,59,549,1.92040066503166
1,25,12,2018,7,203,0.696441252246345
17,26,9,2018,13,694,2.37937311391048
1,1,7,2018,7,5927,6.4486780962817
7,21,2,2018,5,493,1.42809290965343
1770,8,11,2018,37,753,1.81216669976417
6,30,12,2018,22,817,3.01337681568289
16,2,7,2018,13,1635,3.72340894782123
5,17,1,2018,35,648,1.49795403379984
3,25,1,2018,24,699,1.81540198828291
85,10,5,2018,10,963,2.42993710262994
44,11,1,2018,1,804,0.947574432976744
84,22,10,2018,0,893,1.75195435900512
859,19,10,2018,68,939,2.29204757533018
132,24,5,2018,33,1423,2.7633248662181
6,29,9,2018,28,1380,3.02736966437761
36,7,12,2018,10,475,1.46652458739517
720,27,7,2018,34,1629,2.44239620881576
42,21,12,2018,33,1066,2.43346404010472
114,10,5,2018,33,1046,2.64322789362165
57,9,6,2018,58,969,2.10981900594222
37,15,9,2018,5,1490,2.2972787696016
19,9,12,2018,58,651,2.12271725746169
40,11,11,2018,46,697,2.0934756551208
38,4,12,2018,1,666,1.27910651073114
685,3,11,2018,57,1188,2.16837943296573
76,21,6,2018,33,844,2.23732839201257
44,14,12,2018,76,577,2.0805951694118
147,19,5,2018,76,2486,3.80283879368798
244,22,5,2018,8,883,1.76649616005385
3,27,5,2018,65,1724,3.07663315236487
598,3,1,2018,38,551,1.39176890047206
45,29,6,2018,22,1485,3.55858404978532
4,29,12,2018,22,752,1.9990077768604
6,30,9,2018,28,960,3.2564634859095
1,10,2,2018,39,1320,3.22536709422572
291,3,6,2018,1,1922,1.92412032853084
3,3,4,2018,32,237,0.733057617605453
2,5,3,2018,20,433,1.47796069066993
6,4,9,2018,7,909,2.38796732162067
20,1,10,2018,4,646,1.6279441996857
11,3,9,2018,24,3287,1.63550607656338
9,22,2,2018,14,794,1.95849572262369
10,28,8,2018,7,570,1.80793003087359
600,4,1,2018,38,554,1.38514216612025
10,24,12,2018,58,986,1.28984386579779
1,22,9,2018,65,1632,5.87235197765952
2,17,11,2018,39,375,0.404837479556256
3,19,10,2018,59,1120,3.80203082209836
82,27,6,2018,0,1386,2.35975939072114
117,25,11,2018,25,598,1.84355804295698
4,2,11,2018,56,459,1.62774190874387
1026,1,2,2018,38,542,1.36522773784137
66,24,9,2018,35,1135,1.88911902328029
207,8,12,2018,25,621,1.77408147937347
28,29,9,2018,16,964,2.5842146091643
5,19,10,2018,56,1390,3.49936218301054
10,12,8,2018,32,1149,2.62287953097031
14,8,10,2018,24,880,2.56201609606984
2,30,3,2018,40,550,1.16963674120244
2,9,12,2018,14,725,2.61390050854001
171,14,4,2018,29,1124,1.36110923347743
1,17,11,2018,13,679,2.17228045122827
16,18,1,2018,9,422,1.15442524875329
2,27,5,2018,21,6986,3.09151323949822
91,7,4,2018,6,577,1.77490610165282
8,31,8,2018,30,111631,2.85941955891804
1106,26,8,2018,29,1104,1.83102413875904
1,14,2,2018,28,1502,5.71322367827615
4,3,11,2018,13,3140,2.43087427900666
7,23,1,2018,16,812,2.71377772640479
424,22,3,2018,57,553,1.85607446848853
10,14,9,2018,59,1092,2.69393422188325
34,5,8,2018,9,2612,2.09071899820664
11,15,1,2018,33,685,2.02428386874526
362,7,3,2018,68,651,2.06075715080989
5,25,3,2018,39,1931,2.28089071978919
3,18,8,2018,40,464,1.222408920045
125,1,10,2018,1,830,1.88389233528639
100,28,9,2018,76,1204,3.19543786669461
46,24,2,2018,10,1101,2.20291951315485
6,7,1,2018,67,1480,0.678258366608821
4,13,12,2018,32,354,0.751939242792056
513,28,2,2018,25,868,2.30469567134519
10,26,3,2018,5,585,2.0002860492663
192,19,8,2018,6,1694,2.63629905396424
8,16,4,2018,22,503,1.69641701455709
1379,25,1,2018,38,670,1.57892125690403
1,29,9,2018,42,716,2.06399507861351
13,15,11,2018,20,557,1.74066950391709
39,19,5,2018,9,888,1.59798141797748
58,17,3,2018,76,723,2.17916448251687
29,30,11,2018,9,442,1.05040865617422
126,8,5,2018,0,1155,2.54896226612067
892,26,6,2018,57,925,2.37800485860677
5,26,1,2018,4,921,2.1578984889557
74,16,12,2018,8,1287,3.10670531986081
39,17,7,2018,14,996,2.84219184403124
13,31,5,2018,39,3193,1.98281769982778
600,19,6,2018,34,1526,2.22445225879697
150,10,7,2018,46,820,2.45266834669311
11,7,7,2018,32,2033,4.59136415253042
1368,2,7,2018,57,1187,2.49622153620619
486,27,6,2018,23,1251,2.51434647084919
2,12,12,2018,66,336,1.00640775135664
151,30,7,2018,10,1295,2.5229843668307
5,25,7,2018,3,534,1.98450448379642
616,12,6,2018,34,1246,2.44002200069906
1349,18,6,2018,68,1157,2.37154289853976
1018,20,7,2018,25,884,2.36989879490921
1207,15,9,2018,25,1183,2.45680159625871
20,25,6,2018,4,10473,2.12475254894612
2,7,12,2018,30,517,1.77951033107024
419,13,7,2018,31,1434,2.60313532334665
3553,17,9,2018,38,1205,1.97882488611104
14,25,12,2018,1,720,1.78436148113084
37,12,1,2018,10,511,1.38014217894985
27,7,2,2018,31,460,1.27170067895833
4,10,2,2018,16,850,2.95498611342056
68,5,8,2018,35,1356,1.63888575939934
1,5,7,2018,65,378,1.61814546689186
836,12,10,2018,68,1010,2.31929302837369
14,1,10,2018,30,1077,3.8073418587389
9,19,8,2018,32,4197,3.08437371581811
4,7,9,2018,59,656,2.08207194298235
5,6,5,2018,39,3451,1.96805494906712
2649,12,8,2018,38,2137,2.03108602984436
106,14,2,2018,34,725,1.83414316287405
49,21,12,2018,76,943,2.12151253113578
328,23,9,2018,8,2167,2.79993382969857
5,26,1,2018,7,476,1.51862504800587
28,17,12,2018,35,673,1.68354833607054
9,7,6,2018,59,854,1.95286126759136
10,14,10,2018,20,1569,3.99079507227942
1217,15,6,2018,25,1088,2.45351588230373
19,12,11,2018,35,518,1.5055272771378
1,2,2,2018,24,228,0.975265669813176
16,1,10,2018,24,1413,3.47681151081904
23,6,10,2018,5,1448,2.06045606899027
6,7,2,2018,5,819,1.37398008962391
116,24,5,2018,10,785,1.99498851670658
8,13,3,2018,35,497,1.50015452680677
5,13,5,2018,65,673,0.710693780956343
355,24,12,2018,38,1005,1.47355345796897
1877,25,4,2018,38,1125,1.71931884513161
12,25,9,2018,30,1106,3.00377654315361
2075,12,7,2018,68,1170,2.45088183778454
251,14,2,2018,57,676,1.96804568532755
33,8,8,2018,20,1732,2.19904593884155
2232,19,7,2018,68,2631,2.51507145785483
186,6,2,2018,68,601,1.83561612550304
24,31,8,2018,39,2269,3.29481431315312
6,11,9,2018,7,413,1.25003469503782
22,26,4,2018,4,2624,1.64580852260289
28,5,3,2018,46,658,1.92896620550221
22,6,3,2018,9,516,1.09966677532195
149,7,6,2018,33,1244,2.6870779910593
19,1,7,2018,4,4244,1.72564247280944
13,15,12,2018,22,1161,2.7090786919468
4,21,6,2018,56,1343,4.93751448502654
300,5,5,2018,76,2659,4.43171792604041
56,9,10,2018,16,906,2.65618178926867
16,16,5,2018,24,982,2.74430541971595
570,30,9,2018,34,1868,2.59301203587259
830,13,10,2018,57,1181,2.21000238685384
114,14,5,2018,31,2353,2.51617134488853
36,24,9,2018,22,1090,3.42472524600011
116,26,8,2018,10,13659,1.95818227974755
5,23,11,2018,22,758,2.02309964586215
4,14,9,2018,40,669,1.87782146431169
93,9,9,2018,33,1491,2.94177505838152
1,17,1,2018,30,1367,5.93612498764766
5,15,4,2018,14,1075,1.92185489076758
115,28,2,2018,6,528,1.52206900975334
115,2,9,2018,10,2249,3.02144990810092
629,4,3,2018,38,1242,1.52508299080209
10,9,2,2018,8,632,0.639961552873474
146,16,9,2018,33,1471,2.93505541074912
64,27,4,2018,76,942,2.55794171849285
387,12,5,2018,25,1478,2.01143505002673
26,17,7,2018,24,1885,2.35649688878615
11,26,8,2018,39,1731,3.16363470264638
7,5,6,2018,21,1577,4.93284807786251
23,31,8,2018,20,1114,1.99611960965626
8,7,4,2018,16,1437,3.88952318873835
26,28,2,2018,35,530,1.51227271955781
22,22,7,2018,5,1943,2.82137742512325
941,22,1,2018,37,642,1.82027385112352
1805,29,7,2018,57,1702,2.59660114689222
373,10,11,2018,29,1154,1.52106561639503
18,12,6,2018,24,1073,3.60385073458732
38,5,5,2018,22,1959,2.4792529350522
30,24,2,2018,0,916,2.22080292000741
12,16,7,2018,67,2588,1.1344418731401
15,14,12,2018,5,693,2.12744561533055
75,10,4,2018,1,532,1.33501384921564
7,13,5,2018,14,920,1.9861371916043
3,21,4,2018,13,644,2.06771917266936
62,25,7,2018,16,1289,2.97221022809831
1,4,3,2018,3,900,2.79202638756408
4,14,9,2018,66,60186,2.08865037417811
7,9,7,2018,67,3007,2.08693618026251
1974,9,9,2018,68,1171,2.15145951788375
202,8,6,2018,6,745,2.22114205114806
66,6,2,2018,23,634,1.77971667527099
2,11,3,2018,32,1661,5.48434389571583
21,3,9,2018,5,1274,1.72510271489105
1,29,11,2018,56,2444,5.0368349241079
1,21,7,2018,65,686,1.13324075957198
14,10,7,2018,56,1360,3.62960741587299
16,8,5,2018,7,554,1.81346831993354
1285,30,8,2018,57,970,2.390001584261
3573,8,10,2018,37,1484,2.11911654716843
33,2,4,2018,9,566,0.888725437170679
34,23,1,2018,0,433,1.19943901569829
24,30,7,2018,20,953,2.54258961715157
2,3,11,2018,3,2632,4.10361754755757
1058,10,9,2018,25,847,2.38818446261917
243,22,7,2018,31,1672,2.58640990345952
2,23,3,2018,30,1050,3.23235623871502
8,4,5,2018,59,1236,1.8511572423513
2,28,12,2018,28,718,2.73974752530295
49,30,3,2018,33,786,1.97759643299945
7,3,1,2018,16,524,1.66427313577112
3603,28,7,2018,68,1756,2.48630602796463
1085,17,9,2018,25,843,2.35372920751189
30,9,12,2018,1,746,1.726938253168
7,19,8,2018,13,2831,3.94969602325228
386,4,3,2018,29,760,1.76171945862202
14,21,2,2018,9,258,0.826723742149708
2,16,4,2018,32,46482,0.947808922921835
2,21,4,2018,39,729,2.19715515777929
6,29,4,2018,28,1925,3.35049375631083
29,16,12,2018,1,1061,1.55012548458213
4,17,1,2018,39,237,0.388752628405605
8,22,7,2018,28,2998,2.81598150210566
10,1,12,2018,35,340,0.762725939986122
45,11,6,2018,58,932,2.70534084885938
8,29,9,2018,32,1005,2.56919430877231
14,6,12,2018,16,708,2.17281746736658
2,5,10,2018,26,356,1.19833917076942
11,27,6,2018,7,708,1.54191371130453
50,12,12,2018,76,741,2.17619284714817
